"gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"ZNF141",1.03605564274286e-22,-0.494378192262221,0.341,0.252,3.43048383868588e-18
"PEX7",1.10082757974798e-22,-0.489895476336077,0.178,0.13,3.64495019930354e-18
"CD276",1.14549498085208e-22,-1.18292408791696,0.226,0.238,3.79284843109932e-18
"CTNS",1.25103747070875e-22,-0.530405008865439,0.136,0.096,4.14231016926373e-18
"C2CD2",1.37260109581723e-22,-0.545762374730995,0.343,0.253,4.54481948836043e-18
"LINC02381",1.37379153684238e-22,-1.58284515805951,0.09,0.116,4.5487611576388e-18
"TNFRSF12A",1.4154833691565e-22,-0.781003230051585,0.47,0.325,4.6868069836141e-18
"ZNF559",1.43435605473686e-22,-0.534223688194543,0.241,0.177,4.74929633283921e-18
"ZNF431",1.48940247665244e-22,-1.08289453832865,0.377,0.354,4.9315605404439e-18
"C17orf67",1.52632179357435e-22,-0.442565442903726,0.132,0.094,5.05380409070404e-18
"SMCO4",1.77598047281367e-22,-1.66175808599038,0.112,0.136,5.88044894353336e-18
"ENSG00000272368",1.95079897882179e-22,-0.382825359777067,0.347,0.255,6.45929049877684e-18
"WRN",2.01134344242252e-22,-0.807004999924642,0.404,0.38,6.65975927220521e-18
"CD55",2.04225637060143e-22,-0.584754322604517,0.712,0.653,6.76211506869839e-18
"TMEM14A",2.27834656927344e-22,-0.411983956139285,0.323,0.237,7.5438333255213e-18
"KIAA1143",2.28981861193712e-22,-0.502176231908857,0.285,0.209,7.58181840598501e-18
"HIGD1A",2.54255987330069e-22,-0.466605696072733,0.307,0.224,8.41866999648591e-18
"MOSMO",2.71308379005238e-22,-0.681666972134905,0.474,0.434,8.98329173724244e-18
"MORN2",2.76736981345551e-22,-1.07364387747739,0.266,0.269,9.16303818933253e-18
"ARHGEF35-AS1",2.81501349138766e-22,-0.497386388581113,0.229,0.169,9.32079117133368e-18
"MRPL10",2.83574521954775e-22,-1.22991600145196,0.17,0.189,9.38943599644455e-18
"SCARB2",3.07104264195408e-22,-0.507991731692378,0.562,0.497,1.01685292917742e-17
"DALRD3",3.51399401270222e-22,-0.487161083497207,0.26,0.191,1.16351855754583e-17
"RIPOR1",3.5955429230591e-22,-0.443468295144546,0.211,0.155,1.1905202172541e-17
"TAF15",3.8023678143486e-22,-0.459079851984406,0.595,0.518,1.25900200700896e-17
"SIK1",4.04398394375518e-22,-0.358052877801546,0.248,0.186,1.33900352361678e-17
"B3GALT6",4.09633664629582e-22,-0.46477741196363,0.164,0.118,1.35633802695501e-17
"CTDNEP1",4.14600687263616e-22,-0.821164787798773,0.38,0.353,1.37278433559856e-17
"ZNF528",4.23740540670438e-22,-0.304045716000917,0.102,0.071,1.40304730421389e-17
"ZNF605",4.63370808370048e-22,-0.484588753158156,0.144,0.103,1.53426708359406e-17
"DNAH6",4.72623920400714e-22,-0.530550785285855,0.138,0.099,1.56490506283881e-17
"SGCB",4.85527937148392e-22,-0.921332753453187,0.293,0.292,1.60763155269204e-17
"BCKDK",6.08460076329891e-22,-0.453790463355157,0.259,0.19,2.0146721587359e-17
"PINK1",7.08722560112062e-22,-0.448992116464362,0.285,0.211,2.34665126878705e-17
"SNX7",7.27553995477045e-22,-0.309263226855625,0.249,0.187,2.40900403442404e-17
"SEPSECS",7.49712693507277e-22,-0.372827818579977,0.106,0.074,2.48237369947195e-17
"TSPAN31",7.6888412930424e-22,-0.494044550963701,0.273,0.202,2.54585224053927e-17
"PPP1R12A-AS2",8.03450286285178e-22,-0.480695899105914,0.103,0.072,2.66030424291885e-17
"ARNT",8.07393007807921e-22,-0.842560632801672,0.391,0.367,2.67335898815281e-17
"TSR1",8.46308357379078e-22,-0.364037204288822,0.24,0.177,2.80221160211786e-17
"RNF103",8.68579214399827e-22,-0.544632317135301,0.264,0.194,2.87595263679927e-17
"MYO1C",8.8607898712395e-22,-0.268338039521204,0.436,0.325,2.93389613426611e-17
"SNX18",9.00458326674874e-22,-1.25065754055384,0.181,0.201,2.98150756545318e-17
"ENSG00000237813",1.05739125099522e-21,-1.28392891179856,0.105,0.133,3.50112817117027e-17
"TAFA2",1.20416535898895e-21,-1.42665252174835,0.292,0.293,3.98711192014832e-17
"ALKBH5",1.28252614399908e-21,-0.453199894295643,0.352,0.258,4.24657231539537e-17
