"gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"ZNF84",2.72049950618174e-40,-0.633746461815941,0.139,0.179,9.00784591491834e-36
"GAA",3.17994421652094e-40,-0.772186172039083,0.114,0.153,1.05291132953225e-35
"MED13",4.49866193556215e-40,-0.317576274579424,0.502,0.518,1.48955195348398e-35
"NECAB3",4.71781509381909e-40,-0.637228158281084,0.1,0.139,1.56211575571444e-35
"NOTCH3",5.12315548550796e-40,-1.5023072993428,0.147,0.179,1.69632801280654e-35
"GFER",5.72092667959881e-40,-0.815609784669763,0.083,0.119,1.89425603288196e-35
"ZMAT2",6.0040759851267e-40,-0.465674876476291,0.234,0.272,1.9880095994353e-35
"SKP2",6.31372707927846e-40,0.565856957883021,0.108,0.072,2.09053817321989e-35
"CHN1",6.98620324546153e-40,-0.759191361209797,0.103,0.141,2.31320175660477e-35
"G6PD",7.35471998480271e-40,-0.793358660334591,0.086,0.123,2.43522133416803e-35
"MMP24OS",7.43091630314333e-40,0.415443558912947,0.453,0.384,2.46045069713379e-35
"ZNF561",7.43415005679496e-40,0.501529607356239,0.178,0.132,2.46152142530538e-35
"PRCP",7.8407923360376e-40,-0.382937428868722,0.246,0.286,2.59616475038541e-35
"ATAT1",7.95727687621167e-40,0.575154317486905,0.148,0.106,2.63473394648245e-35
"PUS7L",8.78334487042997e-40,0.378975284421082,0.268,0.208,2.90825332004807e-35
"SEH1L",8.82386431084161e-40,0.26269178844826,0.307,0.241,2.92166971196277e-35
