"gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"HLA-DQB1",0,5.74312244293753,0.388,0.017,0
"MPZL3",0,5.08499542847933,0.385,0.014,0
"NDN",0,-2.51798404365878,0.11,0.481,0
"HOOK2",0,1.38500993554819,0.681,0.311,0
"ARAP2",0,3.7373497240737,0.401,0.031,0
"KLF5",0,2.43066289600387,0.463,0.093,0
"FHL2",0,-2.18648738208336,0.468,0.838,0
"ALCAM",0,2.11341878714368,0.564,0.194,0
"EIF2AK3",0,2.01035473788518,0.551,0.182,0
"FHIP1A",0,1.85978077503905,0.459,0.09,0
"SPAG1",0,2.83414437161907,0.433,0.064,0
"TM7SF2",0,2.28982456912336,0.47,0.101,0
"FZD6",0,2.30999286386383,0.461,0.093,0
"PPM1H",0,2.20026971666932,0.475,0.107,0
"NID2",0,-2.76065819986936,0.063,0.431,0
"FBXO34",0,1.65415179673987,0.651,0.284,0
"RNF213",0,1.81501790093579,0.774,0.407,0
"NR2F6",0,1.97237582418076,0.559,0.192,0
"PRPF6",0,1.66160507598173,0.677,0.31,0
"ENSG00000259692",0,5.06627719430271,0.422,0.055,0
"SIPA1L3",0,1.5151593539854,0.617,0.25,0
"ARHGEF2",0,1.95628949653359,0.518,0.152,0
"TFF3",0,7.33005241001674,0.383,0.017,0
"GFUS",0,2.17951352266486,0.585,0.22,0
"EFNA1",0,3.20708262532181,0.411,0.047,0
"RAB25",0,4.77660252892397,0.378,0.014,0
"CYP1B1",0,2.26462649048379,0.456,0.092,0
"COMTD1",0,2.46945115877452,0.461,0.097,0
"PTP4A3",0,1.94242321884976,0.427,0.064,0
"STX16",0,1.58202684945212,0.648,0.286,0
"SLC44A4",0,4.22961709846462,0.38,0.018,0
"GNGT1",0,6.17620531373018,0.383,0.021,0
"CACNB2",0,-1.78489437654159,0.125,0.487,0
"RHPN2",0,3.0617202821272,0.41,0.048,0
"LINC02814",0,6.87279696900134,0.366,0.006,0
"TSGA10",0,2.36118269116804,0.47,0.11,0
"KIFC2",0,4.11613276217882,0.383,0.023,0
"ZFHX3",0,0.806731395911492,0.679,0.32,0
"MIR924HG",0,3.87849872537836,0.397,0.038,0
"RTKN",0,3.11242628153287,0.407,0.048,0
"ENSG00000290805",0,8.41653703068802,0.36,0.001,0
"ENSG00000258526",0,2.26785431725248,0.496,0.137,0
"FXYD1",0,-3.61330455156241,0.076,0.435,0
"SLC2A1",0,2.68704437215042,0.412,0.054,0
"HOOK1",0,5.07581539015252,0.375,0.017,0
"RANBP17",0,1.59256354244662,0.526,0.168,0
"JAM3",0,-3.36869697585547,0.052,0.41,0
"RAB3IP",0,3.26799829018433,0.404,0.047,0
"HOMER2",0,3.29174874911746,0.406,0.049,0
"PLA2G5",0,-5.00619772119502,0.02,0.377,0
"ATF7IP2",0,1.60199600696757,0.589,0.232,0
"GTF2IRD1",0,1.7905982809164,0.536,0.18,0
"SYNGR1",0,-3.87594729167012,0.042,0.398,0
"OSBPL10",0,1.84806437672323,0.512,0.156,0
"SLC52A2",0,2.01101047942655,0.507,0.151,0
"CCND1",0,1.77910833526119,0.415,0.059,0
"CCDC80",0,-3.62236813963668,0.204,0.559,0
"WDR45B",0,1.56262523016493,0.671,0.316,0
"SLX4IP",0,1.64057858831545,0.543,0.188,0
"SST",0,7.72060998368122,0.358,0.003,0
"TMEM265",0,3.42548168152093,0.402,0.048,0
"C8orf33",0,1.80646001101611,0.619,0.265,0
"DLGAP1",0,1.8519164968722,0.599,0.245,0
"CAPN13",0,9.15535639097391,0.356,0.002,0
"ATP6V1H",0,1.46763543462602,0.616,0.263,0
"ZNF250",0,2.73177324441797,0.424,0.071,0
"ENSG00000291174",0,1.38563386262064,0.523,0.17,0
"RASSF8",0,-3.18539337166599,0.068,0.421,0
"STAP2",0,2.48390437641616,0.43,0.077,0
