"gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"OSGEP",5.20236376498451e-79,0.418165459946976,0.077,0.135,1.72255466622402e-74
"POLR2B",5.71801077555047e-79,0.343506845247992,0.149,0.235,1.89329054789252e-74
"TTBK2",6.27411423207656e-79,0.342766671749764,0.106,0.175,2.07742196338287e-74
"PPHLN1",8.01063068214447e-79,0.331283258143589,0.213,0.328,2.65239992516486e-74
"NCALD",8.08574008833209e-79,0.759758263487697,0.461,0.475,2.67726940064764e-74
"CEP135",8.35276724116018e-79,0.36186214406757,0.083,0.142,2.76568476122055e-74
"PHLPP1",8.87171845122195e-79,0.38154264704357,0.117,0.19,2.9375146963841e-74
"PDPK1",9.02736766287964e-79,0.418734744655531,0.06,0.11,2.98905170685608e-74
"SH3KBP1",1.22218985970385e-78,0.545311760648488,0.475,0.46,4.04679284446542e-74
"STX6",1.22449094307098e-78,0.36097776326862,0.062,0.114,4.05441196160232e-74
"ACO2",1.43313802720814e-78,0.458130194330123,0.095,0.16,4.74526332188888e-74
"SNAPC1",1.66217484629046e-78,0.280755700796979,0.071,0.126,5.50362713355235e-74
"GNL1",1.70604375949015e-78,0.636984732903696,0.124,0.204,5.64888149204783e-74
"HBP1",1.77501515398352e-78,0.29632804318547,0.149,0.235,5.87725267635484e-74
"UBE4A",3.49904227449791e-78,0.372410957266394,0.118,0.191,1.158567887509e-73
"SYNJ2",4.2347197966283e-78,0.364679395203616,0.069,0.123,1.4021580718616e-73
"EMB",4.42256042257484e-78,0.489439753563773,0.327,0.269,1.46435398151876e-73
"MRPS27",5.76861897337049e-78,0.491874344354113,0.095,0.16,1.9100474282727e-73
"ZNF592",5.91679550474106e-78,0.315206288802473,0.068,0.121,1.95911015957481e-73
"DCAF8",6.23372556893137e-78,0.488565409601271,0.106,0.176,2.06404887312887e-73
"LNPK",6.7196948677768e-78,0.365175179646768,0.085,0.145,2.22495816766957e-73
